julian,date
2460977.5,1b43b4.86
2460978.0,1b43b4.86
2460978.5,1b43b4.87
2460979.0,1b43b4.87
2460979.5,1b43b4.9b7
2460980.0,1b43b4.9b7
2460980.5,1b43b4.9b6
2460981.0,1b43b4.9b6
2460981.5,1b43b4.9b5
2460982.0,1b43b4.9b5
2460982.5,1b43b4.9b4
2460983.0,1b43b4.9b4
2460983.5,1b43b4.9b3
2460984.0,1b43b4.9b3
2460984.5,1b43b4.9b2
2460985.0,1b43b4.9b2
2460985.5,1b43b4.9b1
2460986.0,1b43b4.9b1
2460986.5,1b43b4.9b0
2460987.0,1b43b4.90
2460987.5,1b43b4.91
2460988.0,1b43b4.91
2460988.5,1b43b4.92
2460989.0,1b43b4.92
2460989.5,1b43b4.93
2460990.0,1b43b4.93
2460990.5,1b43b4.94
2460991.0,1b43b4.94
2460991.5,1b43b4.95
2460992.0,1b43b4.95
2460992.5,1b43b4.96
2460993.0,1b43b4.96
2460993.5,1b43b4.97
2460994.0,1b43b4.97
2460994.5,1b43b4.Ab7
2460995.0,1b43b4.Ab7
2460995.5,1b43b4.Ab6
2460996.0,1b43b4.Ab6
2460996.5,1b43b4.Ab5
2460997.0,1b43b4.Ab5
2460997.5,1b43b4.Ab4
2460998.0,1b43b4.Ab4
2460998.5,1b43b4.Ab3
2460999.0,1b43b4.Ab3
2460999.5,1b43b4.Ab2
2461000.0,1b43b4.Ab2
2461000.5,1b43b4.Ab1
2461001.0,1b43b4.Ab1
2461001.5,1b43b4.Ab0
2461002.0,1b43b4.A0
2461002.5,1b43b4.A1
2461003.0,1b43b4.A1
2461003.5,1b43b4.A2
2461004.0,1b43b4.A2
2461004.5,1b43b4.A3
2461005.0,1b43b4.A3
2461005.5,1b43b4.A4
2461006.0,1b43b4.A4
2461006.5,1b43b4.A5
2461007.0,1b43b4.A5
2461007.5,1b43b4.A6
2461008.0,1b43b4.A6
2461008.5,1b43b4.A7
2461009.0,1b43b4.Bb7
2461009.5,1b43b4.Bb6
2461010.0,1b43b4.Bb6
2461010.5,1b43b4.Bb5
2461011.0,1b43b4.Bb5
2461011.5,1b43b4.Bb4
2461012.0,1b43b4.Bb4
2461012.5,1b43b4.Bb3
2461013.0,1b43b4.Bb3
2461013.5,1b43b4.Bb2
2461014.0,1b43b4.Bb2
2461014.5,1b43b4.Bb1
2461015.0,1b43b4.Bb1
2461015.5,1b43b4.Bb0
2461016.0,1b43b4.B0
2461016.5,1b43b4.B1
2461017.0,1b43b4.B1
2461017.5,1b43b4.B2
2461018.0,1b43b4.B2
2461018.5,1b43b4.B3
2461019.0,1b43b4.B3
2461019.5,1b43b4.B4
2461020.0,1b43b4.B4
2461020.5,1b43b4.B5
2461021.0,1b43b4.B5
2461021.5,1b43b4.B6
2461022.0,1b43b4.B6
2461022.5,1b43b4.B7
2461023.0,1b43b4.B7
2461023.5,1b43b4.Cb7
2461024.0,1b43b4.Cb7
2461024.5,1b43b4.Cb6
2461025.0,1b43b4.Cb6
2461025.5,1b43b4.Cb5
2461026.0,1b43b4.Cb5
2461026.5,1b43b4.Cb4
2461027.0,1b43b4.Cb4
2461027.5,1b43b4.Cb3
2461028.0,1b43b4.Cb3
2461028.5,1b43b4.Cb2
2461029.0,1b43b4.Cb2
2461029.5,1b43b4.Cb1
2461030.0,1b43b4.Cb1
2461030.5,1b43b4.Cb0
2461031.0,1b43b3.bC0
2461031.5,1b43b3.bC1
2461032.0,1b43b3.bC1
2461032.5,1b43b3.bC2
2461033.0,1b43b3.bC2
2461033.5,1b43b3.bC3
2461034.0,1b43b3.bC3
2461034.5,1b43b3.bC4
2461035.0,1b43b3.bC4
2461035.5,1b43b3.bC5
2461036.0,1b43b3.bC5
2461036.5,1b43b3.bC6
2461037.0,1b43b3.bC6
2461037.5,1b43b3.bC7
2461038.0,1b43b3.bC7
2461038.5,1b43b3.bBb7
2461039.0,1b43b3.bBb7
2461039.5,1b43b3.bBb6
2461040.0,1b43b3.bBb6
2461040.5,1b43b3.bBb5
2461041.0,1b43b3.bBb5
2461041.5,1b43b3.bBb4
2461042.0,1b43b3.bBb4
2461042.5,1b43b3.bBb3
2461043.0,1b43b3.bBb3
2461043.5,1b43b3.bBb2
2461044.0,1b43b3.bBb2
2461044.5,1b43b3.bBb1
2461045.0,1b43b3.bBb1
2461045.5,1b43b3.bBb0
2461046.0,1b43b3.bB0
2461046.5,1b43b3.bB1
2461047.0,1b43b3.bB1
2461047.5,1b43b3.bB2
2461048.0,1b43b3.bB2
2461048.5,1b43b3.bB3
2461049.0,1b43b3.bB3
2461049.5,1b43b3.bB4
2461050.0,1b43b3.bB4
2461050.5,1b43b3.bB5
2461051.0,1b43b3.bB5
2461051.5,1b43b3.bB6
2461052.0,1b43b3.bB6
2461052.5,1b43b3.bB7
2461053.0,1b43b3.bB7
2461053.5,1b43b3.bAb7
2461054.0,1b43b3.bAb7
2461054.5,1b43b3.bAb6
2461055.0,1b43b3.bAb6
2461055.5,1b43b3.bAb5
2461056.0,1b43b3.bAb5
2461056.5,1b43b3.bAb4
2461057.0,1b43b3.bAb4
2461057.5,1b43b3.bAb3
2461058.0,1b43b3.bAb3
2461058.5,1b43b3.bAb2
2461059.0,1b43b3.bAb2
2461059.5,1b43b3.bAb1
2461060.0,1b43b3.bAb1
2461060.5,1b43b3.bAb0
2461061.0,1b43b3.bA0
2461061.5,1b43b3.bA1
2461062.0,1b43b3.bA1
2461062.5,1b43b3.bA2
2461063.0,1b43b3.bA2
2461063.5,1b43b3.bA3
2461064.0,1b43b3.bA3
2461064.5,1b43b3.bA4
2461065.0,1b43b3.bA4
2461065.5,1b43b3.bA5
2461066.0,1b43b3.bA5
2461066.5,1b43b3.bA6
2461067.0,1b43b3.bA6
2461067.5,1b43b3.bA7
2461068.0,1b43b3.b9b7
2461068.5,1b43b3.b9b6
2461069.0,1b43b3.b9b6
2461069.5,1b43b3.b9b5
2461070.0,1b43b3.b9b5
2461070.5,1b43b3.b9b4
2461071.0,1b43b3.b9b4
2461071.5,1b43b3.b9b3
2461072.0,1b43b3.b9b3
2461072.5,1b43b3.b9b2
2461073.0,1b43b3.b9b2
2461073.5,1b43b3.b9b1
2461074.0,1b43b3.b9b1
2461074.5,1b43b3.b9b0
2461075.0,1b43b3.b90
2461075.5,1b43b3.b91
2461076.0,1b43b3.b91
2461076.5,1b43b3.b92
2461077.0,1b43b3.b92
2461077.5,1b43b3.b93
2461078.0,1b43b3.b93
2461078.5,1b43b3.b94
2461079.0,1b43b3.b94
2461079.5,1b43b3.b95
2461080.0,1b43b3.b95
2461080.5,1b43b3.b96
2461081.0,1b43b3.b96
2461081.5,1b43b3.b97
2461082.0,1b43b3.b97
2461082.5,1b43b3.b8b7
2461083.0,1b43b3.b8b7
2461083.5,1b43b3.b8b6
2461084.0,1b43b3.b8b6
2461084.5,1b43b3.b8b5
2461085.0,1b43b3.b8b5
2461085.5,1b43b3.b8b4
2461086.0,1b43b3.b8b4
2461086.5,1b43b3.b8b3
2461087.0,1b43b3.b8b3
2461087.5,1b43b3.b8b2
2461088.0,1b43b3.b8b2
2461088.5,1b43b3.b8b1
2461089.0,1b43b3.b8b1
2461089.5,1b43b3.b8b0
2461090.0,1b43b3.b80
2461090.5,1b43b3.b81
2461091.0,1b43b3.b81
2461091.5,1b43b3.b82
2461092.0,1b43b3.b82
2461092.5,1b43b3.b83
2461093.0,1b43b3.b83
2461093.5,1b43b3.b84
2461094.0,1b43b3.b84
2461094.5,1b43b3.b85
2461095.0,1b43b3.b85
2461095.5,1b43b3.b86
2461096.0,1b43b3.b86
2461096.5,1b43b3.b87
2461097.0,1b43b3.b87
2461097.5,1b43b3.b7b7
2461098.0,1b43b3.b7b7
2461098.5,1b43b3.b7b6
2461099.0,1b43b3.b7b6
2461099.5,1b43b3.b7b5
2461100.0,1b43b3.b7b5
2461100.5,1b43b3.b7b4
2461101.0,1b43b3.b7b4
2461101.5,1b43b3.b7b3
2461102.0,1b43b3.b7b3
2461102.5,1b43b3.b7b2
2461103.0,1b43b3.b7b2
2461103.5,1b43b3.b7b1
2461104.0,1b43b3.b7b1
2461104.5,1b43b3.b7b0
2461105.0,1b43b3.b70
2461105.5,1b43b3.b71
2461106.0,1b43b3.b71
2461106.5,1b43b3.b72
2461107.0,1b43b3.b72
2461107.5,1b43b3.b73
2461108.0,1b43b3.b73
2461108.5,1b43b3.b74
2461109.0,1b43b3.b74
2461109.5,1b43b3.b75
2461110.0,1b43b3.b75
2461110.5,1b43b3.b76
2461111.0,1b43b3.b76
2461111.5,1b43b3.b77
2461112.0,1b43b3.b77
2461112.5,1b43b3.b6b7
2461113.0,1b43b3.b6b7
2461113.5,1b43b3.b6b6
2461114.0,1b43b3.b6b6
2461114.5,1b43b3.b6b5
2461115.0,1b43b3.b6b5
2461115.5,1b43b3.b6b4
2461116.0,1b43b3.b6b4
2461116.5,1b43b3.b6b3
2461117.0,1b43b3.b6b3
2461117.5,1b43b3.b6b2
2461118.0,1b43b3.b6b2
2461118.5,1b43b3.b6b1
2461119.0,1b43b3.b6b1
2461119.5,1b43b3.b6b0
2461120.0,1b43b3.b60
2461120.5,1b43b3.b61
2461121.0,1b43b3.b61
2461121.5,1b43b3.b62
2461122.0,1b43b3.b62
2461122.5,1b43b3.b63
2461123.0,1b43b3.b63
2461123.5,1b43b3.b64
2461124.0,1b43b3.b64
2461124.5,1b43b3.b65
2461125.0,1b43b3.b65
2461125.5,1b43b3.b66
2461126.0,1b43b3.b66
2461126.5,1b43b3.b67
2461127.0,1b43b3.b67
2461127.5,1b43b3.b5b7
2461128.0,1b43b3.b5b7
2461128.5,1b43b3.b5b6
2461129.0,1b43b3.b5b6
2461129.5,1b43b3.b5b5
2461130.0,1b43b3.b5b5
2461130.5,1b43b3.b5b4
2461131.0,1b43b3.b5b4
2461131.5,1b43b3.b5b3
2461132.0,1b43b3.b5b3
2461132.5,1b43b3.b5b2
2461133.0,1b43b3.b5b2
2461133.5,1b43b3.b5b1
2461134.0,1b43b3.b5b1
2461134.5,1b43b3.b5b0
2461135.0,1b43b3.b50
2461135.5,1b43b3.b51
2461136.0,1b43b3.b51
2461136.5,1b43b3.b52
2461137.0,1b43b3.b52
2461137.5,1b43b3.b53
2461138.0,1b43b3.b53
2461138.5,1b43b3.b54
2461139.0,1b43b3.b54
2461139.5,1b43b3.b55
2461140.0,1b43b3.b55
2461140.5,1b43b3.b56
2461141.0,1b43b3.b56
2461141.5,1b43b3.b57
2461142.0,1b43b3.b57
2461142.5,1b43b3.b58
2461143.0,1b43b3.b4b8
2461143.5,1b43b3.b4b7
2461144.0,1b43b3.b4b7
2461144.5,1b43b3.b4b6
2461145.0,1b43b3.b4b6
2461145.5,1b43b3.b4b5
2461146.0,1b43b3.b4b5
2461146.5,1b43b3.b4b4
2461147.0,1b43b3.b4b4
2461147.5,1b43b3.b4b3
2461148.0,1b43b3.b4b3
2461148.5,1b43b3.b4b2
2461149.0,1b43b3.b4b2
2461149.5,1b43b3.b4b1
2461150.0,1b43b3.b4b1
2461150.5,1b43b3.b4b0
2461151.0,1b43b3.b40
2461151.5,1b43b3.b41
2461152.0,1b43b3.b41
2461152.5,1b43b3.b42
2461153.0,1b43b3.b42
2461153.5,1b43b3.b43
2461154.0,1b43b3.b43
2461154.5,1b43b3.b44
2461155.0,1b43b3.b44
2461155.5,1b43b3.b45
2461156.0,1b43b3.b45
2461156.5,1b43b3.b46
2461157.0,1b43b3.b46
2461157.5,1b43b3.b47
2461158.0,1b43b3.b47
2461158.5,1b43b3.b3b7
2461159.0,1b43b3.b3b7
2461159.5,1b43b3.b3b6
2461160.0,1b43b3.b3b6
2461160.5,1b43b3.b3b5
2461161.0,1b43b3.b3b5
2461161.5,1b43b3.b3b4
2461162.0,1b43b3.b3b4
2461162.5,1b43b3.b3b3
2461163.0,1b43b3.b3b3
2461163.5,1b43b3.b3b2
2461164.0,1b43b3.b3b2
2461164.5,1b43b3.b3b1
2461165.0,1b43b3.b3b1
2461165.5,1b43b3.b3b0
2461166.0,1b43b3.b30
2461166.5,1b43b3.b31
2461167.0,1b43b3.b31
2461167.5,1b43b3.b32
2461168.0,1b43b3.b32
2461168.5,1b43b3.b33
2461169.0,1b43b3.b33
2461169.5,1b43b3.b34
2461170.0,1b43b3.b34
2461170.5,1b43b3.b35
2461171.0,1b43b3.b35
2461171.5,1b43b3.b36
2461172.0,1b43b3.b36
2461172.5,1b43b3.b37
2461173.0,1b43b3.b37
2461173.5,1b43b3.b38
2461174.0,1b43b3.b2b8
2461174.5,1b43b3.b2b7
2461175.0,1b43b3.b2b7
2461175.5,1b43b3.b2b6
2461176.0,1b43b3.b2b6
2461176.5,1b43b3.b2b5
2461177.0,1b43b3.b2b5
2461177.5,1b43b3.b2b4
2461178.0,1b43b3.b2b4
2461178.5,1b43b3.b2b3
2461179.0,1b43b3.b2b3
2461179.5,1b43b3.b2b2
2461180.0,1b43b3.b2b2
2461180.5,1b43b3.b2b1
2461181.0,1b43b3.b2b1
2461181.5,1b43b3.b2b0
2461182.0,1b43b3.b20
2461182.5,1b43b3.b21
2461183.0,1b43b3.b21
2461183.5,1b43b3.b22
2461184.0,1b43b3.b22
2461184.5,1b43b3.b23
2461185.0,1b43b3.b23
2461185.5,1b43b3.b24
2461186.0,1b43b3.b24
2461186.5,1b43b3.b25
2461187.0,1b43b3.b25
2461187.5,1b43b3.b26
2461188.0,1b43b3.b26
2461188.5,1b43b3.b27
2461189.0,1b43b3.b27
2461189.5,1b43b3.b1b7
2461190.0,1b43b3.b1b7
2461190.5,1b43b3.b1b6
2461191.0,1b43b3.b1b6
2461191.5,1b43b3.b1b5
2461192.0,1b43b3.b1b5
2461192.5,1b43b3.b1b4
2461193.0,1b43b3.b1b4
2461193.5,1b43b3.b1b3
2461194.0,1b43b3.b1b3
2461194.5,1b43b3.b1b2
2461195.0,1b43b3.b1b2
2461195.5,1b43b3.b1b1
2461196.0,1b43b3.b1b1
2461196.5,1b43b3.b1b0
2461197.0,1b43b3.b10
2461197.5,1b43b3.b11
2461198.0,1b43b3.b11
2461198.5,1b43b3.b12
2461199.0,1b43b3.b12
2461199.5,1b43b3.b13
2461200.0,1b43b3.b13
2461200.5,1b43b3.b14
2461201.0,1b43b3.b14
2461201.5,1b43b3.b15
2461202.0,1b43b3.b15
2461202.5,1b43b3.b16
2461203.0,1b43b3.b16
2461203.5,1b43b3.b17
2461204.0,1b43b3.b17
2461204.5,1b43b3.b18
2461205.0,1b43b3.b0b8
2461205.5,1b43b3.b0b7
2461206.0,1b43b3.b0b7
2461206.5,1b43b3.b0b6
2461207.0,1b43b3.b0b6
2461207.5,1b43b3.b0b5
2461208.0,1b43b3.b0b5
2461208.5,1b43b3.b0b4
2461209.0,1b43b3.b0b4
2461209.5,1b43b3.b0b3
2461210.0,1b43b3.b0b3
2461210.5,1b43b3.b0b2
2461211.0,1b43b3.b0b2
2461211.5,1b43b3.b0b1
2461212.0,1b43b3.b0b1
2461212.5,1b43b3.b0b0
2461213.0,1b43b3.00
2461213.5,1b43b3.01
2461214.0,1b43b3.01
2461214.5,1b43b3.02
2461215.0,1b43b3.02
2461215.5,1b43b3.03
2461216.0,1b43b3.03
2461216.5,1b43b3.04
2461217.0,1b43b3.04
2461217.5,1b43b3.05
2461218.0,1b43b3.05
2461218.5,1b43b3.06
2461219.0,1b43b3.06
2461219.5,1b43b3.07
2461220.0,1b43b3.07
2461220.5,1b43b3.08
2461221.0,1b43b3.1b8
2461221.5,1b43b3.1b7
2461222.0,1b43b3.1b7
2461222.5,1b43b3.1b6
2461223.0,1b43b3.1b6
2461223.5,1b43b3.1b5
2461224.0,1b43b3.1b5
2461224.5,1b43b3.1b4
2461225.0,1b43b3.1b4
2461225.5,1b43b3.1b3
2461226.0,1b43b3.1b3
2461226.5,1b43b3.1b2
2461227.0,1b43b3.1b2
2461227.5,1b43b3.1b1
2461228.0,1b43b3.1b1
2461228.5,1b43b3.1b0
2461229.0,1b43b3.10
2461229.5,1b43b3.11
2461230.0,1b43b3.11
2461230.5,1b43b3.12
2461231.0,1b43b3.12
2461231.5,1b43b3.13
2461232.0,1b43b3.13
2461232.5,1b43b3.14
2461233.0,1b43b3.14
2461233.5,1b43b3.15
2461234.0,1b43b3.15
2461234.5,1b43b3.16
2461235.0,1b43b3.16
2461235.5,1b43b3.17
2461236.0,1b43b3.17
2461236.5,1b43b3.2b7
2461237.0,1b43b3.2b7
2461237.5,1b43b3.2b6
2461238.0,1b43b3.2b6
2461238.5,1b43b3.2b5
2461239.0,1b43b3.2b5
2461239.5,1b43b3.2b4
2461240.0,1b43b3.2b4
2461240.5,1b43b3.2b3
2461241.0,1b43b3.2b3
2461241.5,1b43b3.2b2
2461242.0,1b43b3.2b2
2461242.5,1b43b3.2b1
2461243.0,1b43b3.2b1
2461243.5,1b43b3.2b0
2461244.0,1b43b3.20
2461244.5,1b43b3.21
2461245.0,1b43b3.21
2461245.5,1b43b3.22
2461246.0,1b43b3.22
2461246.5,1b43b3.23
2461247.0,1b43b3.23
2461247.5,1b43b3.24
2461248.0,1b43b3.24
2461248.5,1b43b3.25
2461249.0,1b43b3.25
2461249.5,1b43b3.26
2461250.0,1b43b3.26
2461250.5,1b43b3.27
2461251.0,1b43b3.27
2461251.5,1b43b3.28
2461252.0,1b43b3.3b8
2461252.5,1b43b3.3b7
2461253.0,1b43b3.3b7
2461253.5,1b43b3.3b6
2461254.0,1b43b3.3b6
2461254.5,1b43b3.3b5
2461255.0,1b43b3.3b5
2461255.5,1b43b3.3b4
2461256.0,1b43b3.3b4
2461256.5,1b43b3.3b3
2461257.0,1b43b3.3b3
2461257.5,1b43b3.3b2
2461258.0,1b43b3.3b2
2461258.5,1b43b3.3b1
2461259.0,1b43b3.3b1
2461259.5,1b43b3.3b0
2461260.0,1b43b3.30
2461260.5,1b43b3.31
2461261.0,1b43b3.31
2461261.5,1b43b3.32
2461262.0,1b43b3.32
2461262.5,1b43b3.33
2461263.0,1b43b3.33
2461263.5,1b43b3.34
2461264.0,1b43b3.34
2461264.5,1b43b3.35
2461265.0,1b43b3.35
2461265.5,1b43b3.36
2461266.0,1b43b3.36
2461266.5,1b43b3.37
2461267.0,1b43b3.37
2461267.5,1b43b3.38
2461268.0,1b43b3.4b8
2461268.5,1b43b3.4b7
2461269.0,1b43b3.4b7
2461269.5,1b43b3.4b6
2461270.0,1b43b3.4b6
2461270.5,1b43b3.4b5
2461271.0,1b43b3.4b5
2461271.5,1b43b3.4b4
2461272.0,1b43b3.4b4
2461272.5,1b43b3.4b3
2461273.0,1b43b3.4b3
2461273.5,1b43b3.4b2
2461274.0,1b43b3.4b2
2461274.5,1b43b3.4b1
2461275.0,1b43b3.4b1
2461275.5,1b43b3.4b0
2461276.0,1b43b3.40
2461276.5,1b43b3.41
2461277.0,1b43b3.41
2461277.5,1b43b3.42
2461278.0,1b43b3.42
2461278.5,1b43b3.43
2461279.0,1b43b3.43
2461279.5,1b43b3.44
2461280.0,1b43b3.44
2461280.5,1b43b3.45
2461281.0,1b43b3.45
2461281.5,1b43b3.46
2461282.0,1b43b3.46
2461282.5,1b43b3.47
2461283.0,1b43b3.47
2461283.5,1b43b3.5b7
2461284.0,1b43b3.5b7
2461284.5,1b43b3.5b6
2461285.0,1b43b3.5b6
2461285.5,1b43b3.5b5
2461286.0,1b43b3.5b5
2461286.5,1b43b3.5b4
2461287.0,1b43b3.5b4
2461287.5,1b43b3.5b3
2461288.0,1b43b3.5b3
2461288.5,1b43b3.5b2
2461289.0,1b43b3.5b2
2461289.5,1b43b3.5b1
2461290.0,1b43b3.5b1
2461290.5,1b43b3.5b0
2461291.0,1b43b3.50
2461291.5,1b43b3.51
2461292.0,1b43b3.51
2461292.5,1b43b3.52
2461293.0,1b43b3.52
2461293.5,1b43b3.53
2461294.0,1b43b3.53
2461294.5,1b43b3.54
2461295.0,1b43b3.54
2461295.5,1b43b3.55
2461296.0,1b43b3.55
2461296.5,1b43b3.56
2461297.0,1b43b3.56
2461297.5,1b43b3.57
2461298.0,1b43b3.57
2461298.5,1b43b3.58
2461299.0,1b43b3.6b8
2461299.5,1b43b3.6b7
2461300.0,1b43b3.6b7
2461300.5,1b43b3.6b6
2461301.0,1b43b3.6b6
2461301.5,1b43b3.6b5
2461302.0,1b43b3.6b5
2461302.5,1b43b3.6b4
2461303.0,1b43b3.6b4
2461303.5,1b43b3.6b3
2461304.0,1b43b3.6b3
2461304.5,1b43b3.6b2
2461305.0,1b43b3.6b2
2461305.5,1b43b3.6b1
2461306.0,1b43b3.6b1
2461306.5,1b43b3.6b0
2461307.0,1b43b3.60
2461307.5,1b43b3.61
2461308.0,1b43b3.61
2461308.5,1b43b3.62
2461309.0,1b43b3.62
2461309.5,1b43b3.63
2461310.0,1b43b3.63
2461310.5,1b43b3.64
2461311.0,1b43b3.64
2461311.5,1b43b3.65
2461312.0,1b43b3.65
2461312.5,1b43b3.66
2461313.0,1b43b3.66
2461313.5,1b43b3.67
2461314.0,1b43b3.67
2461314.5,1b43b3.7b7
2461315.0,1b43b3.7b7
2461315.5,1b43b3.7b6
2461316.0,1b43b3.7b6
2461316.5,1b43b3.7b5
2461317.0,1b43b3.7b5
2461317.5,1b43b3.7b4
2461318.0,1b43b3.7b4
2461318.5,1b43b3.7b3
2461319.0,1b43b3.7b3
2461319.5,1b43b3.7b2
2461320.0,1b43b3.7b2
2461320.5,1b43b3.7b1
2461321.0,1b43b3.7b1
2461321.5,1b43b3.7b0
2461322.0,1b43b3.70
2461322.5,1b43b3.71
2461323.0,1b43b3.71
2461323.5,1b43b3.72
2461324.0,1b43b3.72
2461324.5,1b43b3.73
2461325.0,1b43b3.73
2461325.5,1b43b3.74
2461326.0,1b43b3.74
2461326.5,1b43b3.75
2461327.0,1b43b3.75
2461327.5,1b43b3.76
2461328.0,1b43b3.76
2461328.5,1b43b3.77
2461329.0,1b43b3.77
2461329.5,1b43b3.8b7
2461330.0,1b43b3.8b7
2461330.5,1b43b3.8b6
2461331.0,1b43b3.8b6
2461331.5,1b43b3.8b5
2461332.0,1b43b3.8b5
2461332.5,1b43b3.8b4
2461333.0,1b43b3.8b4
2461333.5,1b43b3.8b3
2461334.0,1b43b3.8b3
2461334.5,1b43b3.8b2
2461335.0,1b43b3.8b2
2461335.5,1b43b3.8b1
2461336.0,1b43b3.8b1
2461336.5,1b43b3.8b0
2461337.0,1b43b3.80
2461337.5,1b43b3.81
2461338.0,1b43b3.81
2461338.5,1b43b3.82
2461339.0,1b43b3.82
2461339.5,1b43b3.83
2461340.0,1b43b3.83
2461340.5,1b43b3.84
2461341.0,1b43b3.84
2461341.5,1b43b3.85
2461342.0,1b43b3.85
2461342.5,1b43b3.86
2461343.0,1b43b3.86
2461343.5,1b43b3.87
2461344.0,1b43b3.87
2461344.5,1b43b3.9b7
2461345.0,1b43b3.9b7
2461345.5,1b43b3.9b6
2461346.0,1b43b3.9b6
2461346.5,1b43b3.9b5
2461347.0,1b43b3.9b5
2461347.5,1b43b3.9b4
2461348.0,1b43b3.9b4
2461348.5,1b43b3.9b3
2461349.0,1b43b3.9b3
2461349.5,1b43b3.9b2
2461350.0,1b43b3.9b2
2461350.5,1b43b3.9b1
2461351.0,1b43b3.9b1
2461351.5,1b43b3.9b0
2461352.0,1b43b3.90
2461352.5,1b43b3.91
2461353.0,1b43b3.91
2461353.5,1b43b3.92
2461354.0,1b43b3.92
2461354.5,1b43b3.93
2461355.0,1b43b3.93
2461355.5,1b43b3.94
2461356.0,1b43b3.94
2461356.5,1b43b3.95
2461357.0,1b43b3.95
2461357.5,1b43b3.96
2461358.0,1b43b3.96
2461358.5,1b43b3.97
2461359.0,1b43b3.97
2461359.5,1b43b3.Ab7
2461360.0,1b43b3.Ab7
2461360.5,1b43b3.Ab6
2461361.0,1b43b3.Ab6
2461361.5,1b43b3.Ab5
2461362.0,1b43b3.Ab5
2461362.5,1b43b3.Ab4
2461363.0,1b43b3.Ab4
2461363.5,1b43b3.Ab3
2461364.0,1b43b3.Ab3
2461364.5,1b43b3.Ab2
2461365.0,1b43b3.Ab2
2461365.5,1b43b3.Ab1
2461366.0,1b43b3.Ab1
2461366.5,1b43b3.Ab0
2461367.0,1b43b3.A0
2461367.5,1b43b3.A1
2461368.0,1b43b3.A1
2461368.5,1b43b3.A2
2461369.0,1b43b3.A2
2461369.5,1b43b3.A3
2461370.0,1b43b3.A3
2461370.5,1b43b3.A4
2461371.0,1b43b3.A4
2461371.5,1b43b3.A5
2461372.0,1b43b3.A5
2461372.5,1b43b3.A6
2461373.0,1b43b3.A6
2461373.5,1b43b3.A7
2461374.0,1b43b3.A7
2461374.5,1b43b3.Bb7
2461375.0,1b43b3.Bb7
2461375.5,1b43b3.Bb6
2461376.0,1b43b3.Bb6
2461376.5,1b43b3.Bb5
2461377.0,1b43b3.Bb5
2461377.5,1b43b3.Bb4
2461378.0,1b43b3.Bb4
2461378.5,1b43b3.Bb3
2461379.0,1b43b3.Bb3
2461379.5,1b43b3.Bb2
2461380.0,1b43b3.Bb2
2461380.5,1b43b3.Bb1
2461381.0,1b43b3.Bb1
2461381.5,1b43b3.Bb0
2461382.0,1b43b3.B0
2461382.5,1b43b3.B1
2461383.0,1b43b3.B1
2461383.5,1b43b3.B2
2461384.0,1b43b3.B2
2461384.5,1b43b3.B3
2461385.0,1b43b3.B3
2461385.5,1b43b3.B4
2461386.0,1b43b3.B4
2461386.5,1b43b3.B5
2461387.0,1b43b3.B5
2461387.5,1b43b3.B6
2461388.0,1b43b3.B6
2461388.5,1b43b3.B7
2461389.0,1b43b3.Cb7
2461389.5,1b43b3.Cb6
2461390.0,1b43b3.Cb6
2461390.5,1b43b3.Cb5
2461391.0,1b43b3.Cb5
2461391.5,1b43b3.Cb4
2461392.0,1b43b3.Cb4
2461392.5,1b43b3.Cb3
2461393.0,1b43b3.Cb3
2461393.5,1b43b3.Cb2
2461394.0,1b43b3.Cb2
2461394.5,1b43b3.Cb1
2461395.0,1b43b3.Cb1
2461395.5,1b43b3.Cb0
2461396.0,1b43b2.bC0
2461396.5,1b43b2.bC1
2461397.0,1b43b2.bC1
2461397.5,1b43b2.bC2
2461398.0,1b43b2.bC2
2461398.5,1b43b2.bC3
2461399.0,1b43b2.bC3
2461399.5,1b43b2.bC4
2461400.0,1b43b2.bC4
2461400.5,1b43b2.bC5
2461401.0,1b43b2.bC5
2461401.5,1b43b2.bC6
2461402.0,1b43b2.bC6
2461402.5,1b43b2.bC7
2461403.0,1b43b2.bC7
2461403.5,1b43b2.bBb7
2461404.0,1b43b2.bBb7
2461404.5,1b43b2.bBb6
2461405.0,1b43b2.bBb6
2461405.5,1b43b2.bBb5
2461406.0,1b43b2.bBb5
2461406.5,1b43b2.bBb4
2461407.0,1b43b2.bBb4
2461407.5,1b43b2.bBb3
2461408.0,1b43b2.bBb3
2461408.5,1b43b2.bBb2
2461409.0,1b43b2.bBb2
2461409.5,1b43b2.bBb1
2461410.0,1b43b2.bBb1
2461410.5,1b43b2.bBb0
2461411.0,1b43b2.bB0
2461411.5,1b43b2.bB1
2461412.0,1b43b2.bB1
2461412.5,1b43b2.bB2
2461413.0,1b43b2.bB2
2461413.5,1b43b2.bB3
2461414.0,1b43b2.bB3
2461414.5,1b43b2.bB4
2461415.0,1b43b2.bB4
2461415.5,1b43b2.bB5
2461416.0,1b43b2.bB5
2461416.5,1b43b2.bB6
2461417.0,1b43b2.bB6
2461417.5,1b43b2.bB7
2461418.0,1b43b2.bB7
2461418.5,1b43b2.bAb7
2461419.0,1b43b2.bAb7
2461419.5,1b43b2.bAb6
2461420.0,1b43b2.bAb6
2461420.5,1b43b2.bAb5
2461421.0,1b43b2.bAb5
2461421.5,1b43b2.bAb4
2461422.0,1b43b2.bAb4
